Run_Date,This_Period,Last_Period,rpt_apt_grp_name,rpt_apt_name,total_pax_tp,total_pax_eu_shd_tp,total_pax_eu_cht_tp,total_pax_eu_tp,total_pax_eu_lp,total_pax_eu_pc,total_pax_oi_shd_tp,total_pax_oi_cht_tp,total_pax_oi_tp,total_pax_oi_lp,total_pax_oi_pc
19/03/2026 08:23:59,      202601,202501,Other UK Airports,BIRMINGHAM,"710,807","473,966","34,268","508,234","487,946",4.1578371,"181,828","20,745","202,573","212,186",-4.5304591
19/03/2026 08:23:59,      202601,202501,Other UK Airports,BLACKPOOL,"1,769",0,0,0,0,0.0000000,0,"1,769","1,769","1,068",65.6367041
19/03/2026 08:23:59,      202601,202501,Other UK Airports,BOURNEMOUTH,"49,957","36,818","7,033","43,851","34,416",27.4145746,"5,131",975,"6,106","6,951",-12.1565242
19/03/2026 08:23:59,      202601,202501,Other UK Airports,BRISTOL,"481,603","379,369","17,966","397,335","392,949",1.1161754,"82,193","2,075","84,268","81,388",3.5386052
19/03/2026 08:23:59,      202601,202501,Other UK Airports,CAMPBELTOWN,,0,,0,16,0.0000000,0,0,0,0,0.0000000
19/03/2026 08:23:59,      202601,202501,Other UK Airports,CARDIFF WALES,"43,561","20,154","22,296","42,450","33,277",27.5655858,180,931,"1,111",593,87.3524452
19/03/2026 08:23:59,      202601,202501,Other UK Airports,CITY OF DERRY (EGLINTON),"1,058",0,"1,058","1,058",669,58.1464873,0,0,0,0,0.0000000
19/03/2026 08:23:59,      202601,202501,Other UK Airports,DUNDEE,18,0,10,10,0,0.0000000,0,8,8,0,0.0000000
19/03/2026 08:23:59,      202601,202501,Other UK Airports,EAST MIDLANDS INTERNATIONAL,"133,394","109,477","19,559","129,036","126,628",1.9016331,"4,171",187,"4,358","4,639",-6.0573399
19/03/2026 08:23:59,      202601,202501,Other UK Airports,EDINBURGH,"692,839","533,735","3,760","537,495","501,361",7.2071821,"155,344",0,"155,344","132,065",17.6269261
19/03/2026 08:23:59,      202601,202501,Other UK Airports,EXETER,"18,006","8,058","9,948","18,006","12,837",40.2664174,0,0,0,0,0.0000000
19/03/2026 08:23:59,      202601,202501,Other UK Airports,FARNBOROUGH,"2,282",0,"1,713","1,713","1,394",22.8837877,0,569,569,566,0.5300353
19/03/2026 08:23:59,      202601,202501,Other UK Airports,GLASGOW,"266,944","185,669","20,562","206,231","194,650",5.9496532,"58,649","2,064","60,713","54,820",10.7497264
19/03/2026 08:23:59,      202601,202501,Other UK Airports,HUMBERSIDE,"8,035","7,328",0,"7,328","8,804",-16.7651068,0,707,707,531,33.1450094
19/03/2026 08:23:59,      202601,202501,Other UK Airports,INVERNESS,"2,645","2,637",0,"2,637","3,728",-29.2650215,0,8,8,0,0.0000000
19/03/2026 08:23:59,      202601,202501,Other UK Airports,KIRKWALL,66,0,0,0,0,0.0000000,0,66,66,71,-7.0422535
19/03/2026 08:23:59,      202601,202501,Other UK Airports,LEEDS BRADFORD,"183,596","168,225",49,"168,274","173,004",-2.7340408,"15,322",0,"15,322","11,549",32.6694952
19/03/2026 08:23:59,      202601,202501,Other UK Airports,LIVERPOOL (JOHN LENNON),"240,396","213,281",298,"213,579","222,342",-3.9412257,"26,533",284,"26,817","26,132",2.6213072
19/03/2026 08:23:59,      202601,202501,Other UK Airports,LYDD,,0,0,0,0,0.0000000,0,,0,1,0.0000000
19/03/2026 08:23:59,      202601,202501,Other UK Airports,MANCHESTER,"1,902,040","1,060,840","64,076","1,124,916","1,093,155",2.9054434,"715,875","61,249","777,124","713,513",8.9151844
19/03/2026 08:23:59,      202601,202501,Other UK Airports,NEWCASTLE,"231,199","190,205","1,450","191,655","167,415",14.4789893,"39,544",0,"39,544","39,070",1.2132071
19/03/2026 08:23:59,      202601,202501,Other UK Airports,NEWQUAY,"7,926","7,922",4,"7,926","7,325",8.2047782,0,0,0,6,0.0000000
19/03/2026 08:23:59,      202601,202501,Other UK Airports,NORWICH,"19,056","11,082","2,835","13,917","12,961",7.3759741,0,"5,139","5,139","5,304",-3.1108597
19/03/2026 08:23:59,      202601,202501,Other UK Airports,OXFORD (KIDLINGTON),69,0,42,42,0,0.0000000,0,27,27,0,0.0000000
19/03/2026 08:23:59,      202601,202501,Other UK Airports,PRESTWICK,"18,942","18,376",566,"18,942","21,665",-12.5686591,0,0,0,0,0.0000000
19/03/2026 08:23:59,      202601,202501,Other UK Airports,SOUTHAMPTON,"23,607","18,056",0,"18,056","16,098",12.1630016,"5,551",0,"5,551","4,909",13.0780200
19/03/2026 08:23:59,      202601,202501,Other UK Airports,SUMBURGH,"4,719",0,0,0,0,0.0000000,0,"4,719","4,719","6,107",-22.7280170
19/03/2026 08:23:59,      202601,202501,Other UK Airports,TEESSIDE INTERNATIONAL AIRPORT,"9,936","9,936",0,"9,936","10,318",-3.7022679,0,0,0,44,0.0000000
19/03/2026 08:23:59,      202601,202501,Other UK Airports,WICK JOHN O GROATS,35,0,0,0,0,0.0000000,0,35,35,190,-81.5789474
19/03/2026 08:23:59,      202601,202501,Non UK Reporting Airports,GUERNSEY,"1,758","1,754",4,"1,758",685,156.6423358,0,0,0,2,0.0000000
19/03/2026 08:23:59,      202601,202501,Non UK Reporting Airports,ISLE OF MAN,"4,510","3,075","1,435","4,510","3,224",39.8883375,0,0,0,0,0.0000000
19/03/2026 08:23:59,      202601,202501,Non UK Reporting Airports,JERSEY,"1,198",0,"1,198","1,198","1,449",-17.3222912,0,0,0,0,0.0000000

